date_time,wind_speed,wind_dir,temp,rh,pm_10,pm_2.5
2015/11/10 10h,6.1,55,18,78,39,29
2015/11/10 11h,5.7,60,18,77,43,32
2015/11/10 12h,6.1,54,18,77,48,35
2015/11/10 13h,5.6,55,18,78,55,37
2015/11/10 14h,5.7,53,18,78,59,43
2015/11/10 15h,5.3,60,18,78,59,47
2015/11/10 16h,5.5,50,18,78,65,52
2015/11/10 17h,6.4,56,19,77,68,50
2015/11/10 18h,6,52,19,76,66,45
2015/11/10 19h,6.6,50,19,75,65,38
2015/11/10 20h,5.9,57,19,74,56,36
2015/11/10 21h,5.5,57,19,75,54,35
2015/11/10 22h,6.5,54,19,73,57,32
2015/11/10 23h,5.2,57,19,73,54,31
2015/11/11 0h,5.6,63,19,76,5004,31
2015/11/11 1h,5.7,63,19,78,5004,36
2015/11/11 2h,5.4,57,18,78,56,40
2015/11/11 3h,4.8,62,18,78,56,37
2015/11/11 4h,4.7,57,18,80,55,37
2015/11/11 5h,5.2,56,18,81,51,38
2015/11/11 6h,5,63,18,82,49,35
2015/11/11 7h,4.6,83,17,86,43,31
2015/11/11 8h,5.5,71,17,92,40,29
2015/11/11 9h,4.9,66,17,93,35,28
2015/11/11 10h,4,63,17,93,29,26
2015/11/11 11h,4.2,67,17,89,26,21
2015/11/11 12h,4.6,60,18,88,43,19
2015/11/11 13h,5.5,50,18,89,15,17
2015/11/11 14h,4.5,52,18,89,22,21
2015/11/11 15h,4.2,54,18,89,32,28
2015/11/11 16h,4.2,60,17,93,37,31
2015/11/11 17h,4,73,17,93,39,28
2015/11/11 18h,5.1,51,18,91,38,27
2015/11/11 19h,5,61,18,89,35,27
2015/11/11 20h,5.6,54,18,90,32,27
2015/11/11 21h,5,65,18,91,34,27
2015/11/11 22h,4.7,53,17,92,37,28
2015/11/11 23h,5.2,52,18,91,38,34
2015/11/12 0h,4.7,63,18,91,43,39
2015/11/12 1h,4.3,63,18,91,44,39
2015/11/12 2h,5.1,58,18,90,48,37
2015/11/12 3h,4,67,18,90,51,37
2015/11/12 4h,4.1,74,18,89,48,35
2015/11/12 5h,4,71,18,92,48,36
2015/11/12 6h,4.5,56,18,93,46,36
2015/11/12 7h,4.2,62,18,93,42,32
2015/11/12 8h,4.2,64,18,94,40,33
2015/11/12 9h,4.1,69,18,94,42,33
2015/11/12 10h,4.4,65,18,92,42,34
2015/11/12 11h,4.8,58,19,91,39,34
2015/11/12 12h,4.3,57,19,91,38,36
2015/11/12 13h,4.1,60,19,92,35,38
2015/11/12 14h,3.7,73,19,93,39,36
2015/11/12 15h,3.7,64,19,95,37,33
2015/11/12 16h,3.4,70,19,95,33,32
2015/11/12 17h,3.5,76,19,95,40,31
2015/11/12 18h,3.1,72,19,96,44,30
2015/11/12 19h,3.9,67,19,96,35,27
2015/11/12 20h,3.7,81,19,97,26,24
2015/11/12 21h,4.2,55,19,96,21,20
2015/11/12 22h,3.4,77,19,95,18,16
2015/11/12 23h,3.4,66,19,96,16,13
2015/11/13 0h,3.6,71,19,96,20,14
2015/11/13 1h,2.9,66,19,96,20,12
2015/11/13 2h,3.5,79,19,97,20,9
2015/11/13 3h,3.3,60,19,97,17,9
2015/11/13 4h,2.8,111,19,96,12,7
2015/11/13 5h,1.3,19,20,93,15,7
2015/11/13 6h,1.1,20,20,93,17,8
2015/11/13 7h,0.8,26,21,91,23,11
2015/11/13 8h,1,45,21,89,24,15
2015/11/13 9h,1.9,185,22,88,23,18
2015/11/13 10h,2.8,180,22,87,28,21
2015/11/13 11h,2.3,174,23,85,29,22
2015/11/13 12h,2.6,190,23,85,22,17
2015/11/13 13h,2.9,179,23,86,20,15
2015/11/13 14h,2.5,144,23,85,26,16
2015/11/13 15h,1.9,103,23,87,26,15
2015/11/13 16h,2,52,22,90,22,15
2015/11/13 17h,2,51,22,90,23,17
2015/11/13 18h,3.6,48,22,92,24,17
2015/11/13 19h,2.8,46,21,92,23,14
2015/11/13 22h,1.7,48,21,90,15,13
2015/11/13 23h,2.4,49,21,91,17,11
2015/11/14 0h,2.9,55,21,93,18,8
2015/11/14 1h,2.1,47,21,92,17,7
2015/11/14 2h,2.6,78,21,93,13,6
2015/11/14 3h,3.1,50,21,94,18,5
2015/11/14 4h,3.1,45,21,94,22,7
2015/11/14 5h,2.9,50,21,93,22,9
2015/11/14 6h,2.6,99,21,93,20,12
2015/11/14 7h,4.9,56,21,94,18,13
2015/11/14 8h,4.4,48,21,90,18,11
2015/11/14 9h,2.3,40,21,90,22,13
2015/11/14 10h,2.9,52,22,89,24,14
2015/11/14 11h,2.5,46,22,87,26,12
2015/11/14 12h,2.8,42,22,87,22,12
2015/11/14 13h,2.4,47,22,83,20,11
2015/11/14 14h,2.7,59,22,84,20,13
2015/11/14 15h,2.5,63,22,86,21,16
2015/11/14 16h,3,48,21,89,27,18
2015/11/14 17h,3.7,58,21,90,31,20
2015/11/14 18h,3.8,56,21,90,28,20
2015/11/14 19h,4.5,52,21,90,32,20
2015/11/14 20h,3.8,53,20,89,33,17
2015/11/14 21h,3.6,50,20,91,33,15
2015/11/14 22h,3,56,20,91,35,16
2015/11/14 23h,3.9,49,20,91,37,17
2015/11/15 0h,3.7,49,20,92,39,14
2015/11/15 1h,3.6,59,20,92,35,13
2015/11/15 2h,3.2,67,20,92,31,12
2015/11/15 3h,3.9,47,20,91,29,13
2015/11/15 4h,4.5,52,20,91,28,14
2015/11/15 5h,3.2,52,20,91,33,17
2015/11/15 6h,3.7,52,20,91,35,22
2015/11/15 7h,4.9,50,20,90,37,24
2015/11/15 8h,3.7,47,20,88,42,25
2015/11/15 9h,3.7,61,21,84,45,23
2015/11/15 10h,4.1,49,22,82,46,27
2015/11/15 11h,4,49,22,82,48,31
2015/11/15 12h,3.7,56,22,82,48,27
2015/11/15 13h,3,54,22,81,49,23
2015/11/15 14h,3.1,55,22,82,56,27
2015/11/15 15h,4.2,48,22,84,56,32
2015/11/15 16h,3.6,52,21,87,62,40
2015/11/15 17h,3.5,47,21,89,70,47
2015/11/15 18h,2.2,52,21,90,83,49
2015/11/15 19h,2.7,80,21,91,78,50
2015/11/15 20h,2.7,73,21,92,68,48
2015/11/15 21h,2.5,87,21,92,68,42
2015/11/15 22h,1.7,50,20,93,67,37
2015/11/15 23h,2.6,119,20,93,66,36
2015/11/16 0h,2.6,85,21,93,64,36
2015/11/16 1h,2.5,74,21,92,61,39
2015/11/16 2h,2.5,52,21,92,56,37
2015/11/16 3h,2.5,64,21,91,44,28
2015/11/16 4h,2.6,63,21,92,40,25
2015/11/16 5h,3,50,21,89,40,24
2015/11/16 6h,3,84,21,90,35,21
2015/11/16 7h,3.1,99,21,89,38,22
2015/11/16 8h,3,52,22,88,44,25
2015/11/16 9h,3.1,48,22,86,45,27
2015/11/16 10h,2.6,46,22,84,46,26
2015/11/16 11h,3.2,35,23,81,43,19
2015/11/16 12h,2.4,45,23,84,45,24
2015/11/16 13h,1.8,49,23,81,42,21
2015/11/16 14h,1.6,43,24,78,37,19
2015/11/16 15h,0,0,24,78,38,23
2015/11/16 16h,1.8,72,23,81,44,25
2015/11/16 17h,3.1,73,22,82,43,20
2015/11/16 18h,1.8,62,22,83,40,18
2015/11/16 19h,1.5,66,22,87,44,18
2015/11/16 20h,1,48,22,88,46,19
2015/11/16 21h,0.6,9.9,22,89,48,22
2015/11/16 22h,0.7,36,22,90,43,20
2015/11/16 23h,0.7,0.2,22,91,37,21
2015/11/17 0h,0.5,353,22,92,40,19
2015/11/17 1h,0.5,183,21,94,40,19
2015/11/17 2h,0.6,25,21,95,38,21
2015/11/17 3h,0.9,8.2,21,96,35,17
2015/11/17 4h,0.5,340,21,94,32,19
2015/11/17 5h,0.5,227,21,93,33,23
2015/11/17 6h,0.9,327,22,93,33,22
2015/11/17 7h,0.8,326,22,93,35,24
2015/11/17 8h,2,44,22,90,43,25
2015/11/17 9h,2.3,43,23,87,43,24
2015/11/17 10h,1.8,48,23,85,43,25
2015/11/17 11h,1.9,52,23,87,45,27
2015/11/17 12h,1.8,42,23,86,46,27
2015/11/17 13h,1.5,149,25,81,48,24
2015/11/17 14h,1.9,144,24,81,39,22
2015/11/17 15h,1.7,145,22,91,23,18
2015/11/17 16h,1.5,189,22,93,21,18
2015/11/17 17h,1,44,22,94,28,21
2015/11/17 18h,0.6,8.4,22,95,35,19
2015/11/17 19h,0.8,23,22,95,42,20
2015/11/17 20h,1.2,39,22,96,43,23
2015/11/17 21h,0.5,252,22,97,38,18
2015/11/17 22h,1.6,212,22,97,39,17
2015/11/17 23h,2.2,201,22,96,48,23
2015/11/18 0h,1.5,210,22,95,51,25
2015/11/18 1h,0.8,337,22,94,45,23
2015/11/18 2h,2.5,218,22,95,48,26
2015/11/18 3h,1.8,233,22,95,57,27
2015/11/18 4h,3.1,218,22,95,59,27
2015/11/18 5h,3.2,215,23,89,57,28
2015/11/18 6h,2.7,203,22,92,55,31
2015/11/18 7h,0.8,73,23,90,55,30
2015/11/18 8h,2.9,205,24,86,61,32
2015/11/18 9h,1.6,165,25,82,66,37
2015/11/18 10h,2.2,176,25,83,72,40
2015/11/18 11h,3.1,178,25,85,77,39
2015/11/18 12h,3.1,185,26,83,84,41
2015/11/18 13h,2.5,188,26,81,86,44
2015/11/18 14h,2.3,184,27,80,86,37
2015/11/18 15h,2.4,54,26,83,70,30
2015/11/18 16h,4.9,52,23,91,55,27
2015/11/18 17h,4.9,54,22,94,49,31
2015/11/18 18h,5.3,53,22,91,46,27
2015/11/18 19h,6,51,22,88,39,17
2015/11/18 20h,5.1,54,22,87,28,10
2015/11/18 21h,5.4,50,22,87,28,9
2015/11/18 22h,5.2,52,22,86,29,9
2015/11/18 23h,5,64,21,85,31,10
2015/11/19 0h,5.3,49,21,85,32,10
2015/11/19 1h,5.1,53,21,86,33,9
2015/11/19 2h,4.6,51,21,87,38,16
2015/11/19 3h,5.3,47,20,87,42,18
2015/11/19 4h,3.8,58,20,86,40,17
2015/11/19 5h,4.3,63,20,86,42,18
2015/11/19 6h,4.3,47,20,86,42,20
2015/11/19 7h,2.8,64,20,87,45,22
2015/11/19 8h,3.9,54,20,87,50,24
2015/11/19 9h,3.7,56,20,86,51,25
2015/11/19 10h,3,65,21,85,50,27
2015/11/19 11h,3.2,54,21,84,54,30
2015/11/19 12h,3.1,62,21,82,61,32
2015/11/19 13h,2.7,57,21,84,57,34
2015/11/19 14h,2.9,47,21,84,55,32
2015/11/19 15h,2.7,54,21,84,60,29
2015/11/19 16h,3.2,54,20,86,59,30
2015/11/19 17h,3.5,53,20,87,60,29
2015/11/19 18h,2.8,60,20,89,64,34
2015/11/19 19h,3,59,20,90,64,38
2015/11/19 20h,4.1,50,20,90,68,40
2015/11/19 21h,3.3,49,20,91,71,39
2015/11/19 22h,3.4,50,20,91,72,36
2015/11/19 23h,3,54,21,91,68,34
2015/11/20 0h,3.3,51,21,91,62,32
2015/11/20 1h,2.4,79,20,91,62,32
2015/11/20 2h,2.8,76,20,91,64,34
2015/11/20 3h,2.6,70,20,91,60,34
2015/11/20 4h,4,50,20,90,50,29
2015/11/20 5h,4.4,49,20,92,40,26
2015/11/20 6h,3.3,56,20,92,33,27
2015/11/20 7h,3,64,21,89,34,27
2015/11/20 8h,3.6,48,21,88,39,27
2015/11/20 9h,4.2,48,21,86,43,26
2015/11/20 10h,3.6,50,22,81,42,24
2015/11/20 11h,4.5,48,22,82,42,28
2015/11/20 12h,4.4,53,21,87,51,32
2015/11/20 13h,5.3,45,21,87,57,36
2015/11/20 14h,4.4,51,21,87,62,37
2015/11/20 15h,5.2,50,21,88,57,37
2015/11/20 16h,5.3,48,21,88,51,34
2015/11/20 17h,5.2,54,21,88,46,30
2015/11/20 18h,4.5,53,21,89,48,28
2015/11/20 19h,4.4,54,21,90,57,27
2015/11/20 20h,3.9,53,21,91,57,29
2015/11/20 21h,3.2,54,21,90,50,28
2015/11/20 22h,4.1,59,21,90,46,27
2015/11/20 23h,3.4,56,21,90,46,27
2015/11/21 0h,3,82,21,89,44,23
2015/11/21 1h,3.1,65,21,89,44,23
2015/11/21 2h,3.6,56,21,88,43,22
2015/11/21 3h,3.2,58,21,88,42,19
2015/11/21 4h,3.3,61,21,88,46,24
2015/11/21 5h,3.2,71,21,89,44,27
2015/11/21 6h,3.5,65,21,88,44,25
2015/11/21 7h,3.7,72,21,86,45,23
2015/11/21 8h,4.2,55,22,84,39,22
2015/11/21 9h,3.5,65,22,84,35,24
2015/11/21 10h,3.3,72,22,84,34,24
2015/11/21 11h,4.8,52,23,83,35,20
2015/11/21 12h,3.6,68,23,83,37,19
2015/11/21 13h,3.1,61,23,84,34,19
2015/11/21 14h,4,55,22,89,37,18
2015/11/21 15h,4.1,53,21,92,40,23
2015/11/21 16h,4.3,51,21,90,38,23
2015/11/21 17h,4.6,49,21,91,39,22
2015/11/21 18h,5.2,51,21,93,46,21
2015/11/21 19h,4.2,50,21,94,46,18
2015/11/21 20h,5.1,49,21,94,38,19
2015/11/21 21h,4.7,47,21,94,38,23
2015/11/21 22h,5,48,21,95,35,18
2015/11/21 23h,4,63,21,95,24,13
2015/11/22 0h,3.7,71,21,94,21,15
2015/11/22 1h,5.4,64,20,92,21,10
2015/11/22 2h,4.9,68,20,94,20,6
2015/11/22 3h,3.8,75,20,92,15,6
2015/11/22 4h,4.9,61,20,92,12,8
2015/11/22 5h,5.3,53,20,89,12,8
2015/11/22 6h,6.4,55,20,90,15,11
2015/11/22 7h,5.9,53,21,90,22,11
2015/11/22 8h,4.8,63,21,88,26,12
2015/11/22 9h,4,71,21,86,24,15
2015/11/22 10h,4.5,60,22,84,23,16
2015/11/22 11h,4.5,56,22,82,23,14
2015/11/22 12h,4.6,54,22,82,23,15
2015/11/22 13h,3.9,74,22,80,20,17
2015/11/22 14h,3.7,61,22,78,17,13
2015/11/22 15h,3.6,71,23,77,16,10
2015/11/22 16h,2.6,80,22,78,22,13
2015/11/22 17h,3.3,50,22,81,37,16
2015/11/22 18h,3.5,54,21,87,39,17
2015/11/22 19h,3.1,51,21,89,32,17
2015/11/22 20h,4,49,21,87,23,15
2015/11/22 21h,3.1,86,21,82,18,12
2015/11/22 22h,2.9,77,21,84,17,11
2015/11/22 23h,3.3,91,21,88,23,8
2015/11/23 0h,2.7,84,21,86,23,8
2015/11/23 1h,2.7,79,21,87,24,13
2015/11/23 2h,2.8,70,21,86,29,17
2015/11/23 3h,3.9,78,21,88,33,21
2015/11/23 4h,2.9,62,21,87,39,24
2015/11/23 5h,2.8,98,21,87,37,20
2015/11/23 6h,2.5,58,21,87,27,17
2015/11/23 7h,3.4,44,21,85,26,17
2015/11/23 8h,3.8,45,22,82,24,16
2015/11/23 9h,3.4,52,22,79,24,12
2015/11/23 10h,3.8,49,23,76,26,14
2015/11/23 11h,3.8,55,23,72,27,23
2015/11/23 12h,4.3,48,23,72,29,27
2015/11/23 13h,4.7,56,23,74,28,26
2015/11/23 14h,4.3,60,23,77,24,22
2015/11/23 15h,4.7,55,22,79,21,16
2015/11/23 16h,6.3,48,22,83,24,13
2015/11/23 17h,6.7,49,22,85,24,15
2015/11/23 18h,4.9,56,22,87,26,13
2015/11/23 19h,4.8,55,21,88,37,17
2015/11/23 20h,6.2,57,21,86,45,23
2015/11/23 21h,5.9,53,21,84,45,24
2015/11/23 22h,5.9,62,21,81,42,20
2015/11/23 23h,6,59,21,80,38,17
2015/11/24 0h,5.4,66,20,80,32,18
2015/11/24 1h,6.4,61,20,81,32,20
2015/11/24 2h,6.1,59,20,80,37,21
2015/11/24 3h,7,52,20,80,35,17
2015/11/24 4h,6.2,53,20,78,32,11
2015/11/24 5h,5.4,52,20,78,28,13
2015/11/24 6h,5.2,55,20,75,21,12
2015/11/24 7h,5,57,20,75,21,11
2015/11/24 8h,4.8,53,20,73,23,13
2015/11/24 9h,4.8,52,21,71,23,15
2015/11/24 10h,5.2,53,21,71,22,18
2015/11/24 11h,4.9,52,21,71,23,17
2015/11/24 12h,4.9,54,21,71,23,17
2015/11/24 13h,4.6,55,21,72,26,21
2015/11/24 14h,4.4,59,21,73,31,21
2015/11/24 15h,4.8,57,21,76,32,20
2015/11/24 16h,4.7,61,20,80,29,17
2015/11/24 17h,4.9,66,20,82,29,17
2015/11/24 18h,5.8,56,20,82,31,16
2015/11/24 19h,5.2,54,20,83,31,12
2015/11/24 20h,5.1,60,20,83,27,14
2015/11/24 21h,5.2,49,20,81,22,11
2015/11/24 22h,5,49,20,82,26,13
2015/11/24 23h,4.1,63,20,83,31,17
2015/11/25 0h,3.9,68,20,83,31,15
2015/11/25 1h,4.3,64,20,82,32,17
2015/11/25 2h,3.5,57,20,80,31,16
2015/11/25 3h,3.5,53,19,80,31,16
2015/11/25 4h,3.3,65,19,80,31,18
2015/11/25 5h,3.2,53,19,81,34,16
2015/11/25 6h,4,65,19,83,39,19
2015/11/25 7h,4.8,49,20,82,38,22
2015/11/25 8h,4.9,53,20,80,37,19
2015/11/25 9h,4.7,65,20,81,37,21
2015/11/25 10h,5.6,60,19,81,43,19
2015/11/25 11h,5.5,58,19,81,23,12
2015/11/25 12h,5.7,58,19,81,21,17
2015/11/25 13h,5.3,59,18,81,26,17
2015/11/25 14h,6.2,51,18,81,28,13
2015/11/25 15h,6.2,61,18,80,26,13
2015/11/25 16h,6.2,54,18,80,27,12
2015/11/25 17h,5.6,69,17,85,29,10
2015/11/25 18h,5.9,72,17,83,23,11
2015/11/25 19h,5.5,54,17,78,23,13
2015/11/25 20h,5.2,56,17,76,24,14
2015/11/25 21h,5.3,57,17,78,22,14
2015/11/25 22h,5,55,17,76,21,15
2015/11/25 23h,5,51,17,76,18,16
2015/11/26 0h,4.6,59,16,73,17,16
2015/11/26 1h,4.7,58,16,70,13,13
2015/11/26 2h,4.4,56,16,67,11,13
2015/11/26 3h,3.4,59,15,62,12,15
2015/11/26 4h,3.1,52,15,60,13,11
2015/11/26 5h,3,59,15,60,10,9
2015/11/26 6h,3,55,15,60,10,8
2015/11/26 7h,2.8,54,15,59,13,10
2015/11/26 8h,3.5,48,15,56,18,13
2015/11/26 9h,4.5,42,15,55,17,9
2015/11/26 10h,4.4,47,16,52,12,10
2015/11/26 11h,3.9,47,16,54,15,14
2015/11/26 12h,3.3,52,16,51,15,11
2015/11/26 13h,4.6,47,16,52,15,10
2015/11/26 14h,4.6,50,15,55,22,13
2015/11/26 15h,5.7,49,15,56,26,16
2015/11/26 16h,4.9,49,14,57,23,19
2015/11/26 17h,3.9,52,14,56,24,18
2015/11/26 18h,3.8,60,14,55,27,19
2015/11/26 19h,4,59,14,55,32,22
2015/11/26 20h,4.9,52,14,56,32,18
2015/11/26 21h,4.2,57,14,54,34,16
2015/11/26 22h,4.7,54,14,52,31,16
2015/11/26 23h,5.3,49,14,53,27,18
2015/11/27 0h,6.7,49,14,54,28,17
2015/11/27 1h,4.5,63,14,53,34,15
2015/11/27 2h,4.8,53,13,55,34,17
2015/11/27 3h,5.5,51,13,56,29,17
2015/11/27 4h,5.2,55,13,56,29,17
2015/11/27 5h,5.1,60,13,56,29,19
2015/11/27 6h,5,61,13,54,29,18
2015/11/27 7h,6.3,53,13,53,29,17
2015/11/27 8h,6.6,49,13,52,28,19
2015/11/27 9h,5.9,51,13,54,33,21
2015/11/27 10h,4.9,55,13,55,37,17
2015/11/27 11h,5.1,51,13,57,33,17
2015/11/27 12h,5.2,51,13,58,32,22
2015/11/27 13h,4.9,54,13,58,29,24
2015/11/27 14h,4.8,50,13,57,24,20
2015/11/27 15h,4.4,50,13,62,27,22
2015/11/27 16h,4.4,54,13,65,29,22
2015/11/27 17h,4.1,54,13,67,29,18
2015/11/27 18h,4.2,52,13,69,27,18
2015/11/27 19h,3.9,54,13,71,24,20
2015/11/27 20h,4.1,54,13,71,26,20
2015/11/27 21h,4,64,13,72,26,20
2015/11/27 22h,4,71,13,74,27,23
2015/11/27 23h,4.8,61,13,77,32,24
2015/11/28 0h,5.4,53,13,76,35,24
2015/11/28 1h,5.4,46,13,75,34,25
2015/11/28 2h,4.9,55,13,74,26,23
2015/11/28 3h,5,55,14,73,27,23
2015/11/28 4h,4,68,14,73,31,23
2015/11/28 5h,4.3,67,14,73,31,23
2015/11/28 6h,3.3,68,14,72,31,23
2015/11/28 7h,4.3,65,14,72,31,23
2015/11/28 8h,3.3,70,15,70,32,26
2015/11/28 9h,4.1,78,15,69,37,27
2015/11/28 10h,4.8,53,16,68,42,24
2015/11/28 11h,4.6,57,17,67,43,22
2015/11/28 12h,4.2,57,17,66,38,26
2015/11/28 13h,4.2,66,17,68,34,27
2015/11/28 14h,4,56,17,70,31,25
2015/11/28 15h,3,77,17,73,35,24
2015/11/28 16h,3.3,61,17,77,37,27
2015/11/28 17h,3.9,61,17,79,35,28
2015/11/28 18h,3.4,62,17,80,38,27
2015/11/28 19h,3.5,68,18,81,44,28
2015/11/28 20h,3.9,61,18,81,49,30
2015/11/28 21h,4,61,18,81,46,29
2015/11/28 22h,3,71,18,80,43,27
2015/11/28 23h,3.4,72,18,79,40,25
2015/11/29 0h,3.1,67,18,78,40,25
2015/11/29 1h,3.7,89,18,77,40,27
2015/11/29 2h,3.7,61,18,76,39,26
2015/11/29 3h,4.2,48,17,81,44,25
2015/11/29 4h,4.3,57,17,83,42,26
2015/11/29 5h,4,63,17,87,31,27
2015/11/29 6h,3,54,17,86,27,27
2015/11/29 7h,2.8,53,17,85,28,25
2015/11/29 8h,1.8,47,17,87,31,24
2015/11/29 9h,3.1,65,17,87,32,25
2015/11/29 10h,2,44,17,89,32,28
2015/11/29 11h,2.4,79,18,88,28,29
2015/11/29 12h,3,44,18,86,27,26
2015/11/29 13h,2.4,63,18,85,31,26
2015/11/29 14h,2.5,48,18,87,31,27
2015/11/29 15h,1.8,43,18,88,33,27
2015/11/29 16h,3.1,53,17,92,33,31
2015/11/29 17h,2.7,54,18,93,31,28
2015/11/29 18h,3.3,59,18,92,26,19
2015/11/29 19h,3.9,53,17,92,23,15
2015/11/29 20h,3.8,62,17,92,20,14
2015/11/29 21h,4.5,51,17,93,21,17
2015/11/29 22h,4.4,56,17,91,24,20
2015/11/29 23h,4.5,49,17,90,28,21
2015/11/30 0h,4.8,53,17,89,32,20
2015/11/30 1h,4.2,55,17,88,28,22
2015/11/30 2h,4.2,57,17,88,27,24
2015/11/30 3h,4.2,55,17,87,24,17
2015/11/30 4h,4.5,53,17,86,24,15
2015/11/30 5h,4.9,53,17,86,24,17
2015/11/30 6h,4.1,53,17,85,22,17
2015/11/30 7h,4.8,51,17,84,20,15
2015/11/30 8h,4.1,51,17,85,20,16
2015/11/30 9h,4.5,55,17,84,20,16
2015/11/30 10h,3.8,56,17,84,17,14
2015/11/30 11h,4.4,53,17,85,21,16
2015/11/30 12h,4.7,54,17,86,22,18
2015/11/30 13h,4.2,55,17,86,22,19
2015/11/30 14h,4.9,53,17,87,22,19
2015/11/30 15h,4.4,56,17,87,24,21
2015/11/30 16h,5,64,17,87,31,22
2015/11/30 17h,4.9,53,17,88,32,21
2015/11/30 18h,5.4,57,17,88,34,23
2015/11/30 19h,4.9,55,17,88,34,22
2015/11/30 20h,5.2,55,17,88,32,20
2015/11/30 21h,4.4,62,17,88,31,22
2015/11/30 22h,4.4,60,17,90,26,19
2015/11/30 23h,4.1,70,17,89,28,15
2015/12/01 0h,4.2,61,17,87,33,17
2015/12/01 1h,3.8,63,17,87,33,23
2015/12/01 2h,3.4,59,18,87,35,23
2015/12/01 3h,4,68,18,86,39,25
2015/12/01 4h,3.8,63,18,85,39,25
2015/12/01 5h,3.3,78,18,86,34,24
2015/12/01 6h,2.8,70,18,86,27,23
2015/12/01 7h,3.5,64,18,84,31,19
2015/12/01 8h,3.8,70,18,83,35,19
2015/12/01 9h,3.7,60,19,81,33,22
2015/12/01 10h,3.6,53,19,80,34,23
2015/12/01 11h,3.5,71,19,78,37,21
2015/12/01 12h,3.6,71,19,80,32,19
2015/12/01 13h,4.3,60,19,80,33,26
2015/12/01 14h,3.5,69,19,79,32,28
2015/12/01 15h,3.7,51,19,80,32,20
2015/12/01 16h,3.8,60,19,81,35,18
2015/12/01 17h,3.1,70,19,81,34,20
2015/12/01 18h,3.2,67,19,82,34,21
2015/12/01 19h,2.9,67,19,82,34,19
2015/12/01 20h,2.8,74,19,83,37,17
2015/12/01 21h,2.9,86,19,82,39,21
2015/12/01 22h,2.9,71,19,83,39,24
2015/12/01 23h,2.7,107,19,84,38,23
2015/12/02 0h,3.2,44,19,84,38,21
2015/12/02 1h,3,75,19,86,37,20
2015/12/02 2h,3.2,49,19,84,37,17
2015/12/02 3h,2.8,253,19,85,42,21
2015/12/02 4h,2.6,54,18,85,38,23
2015/12/02 5h,1.3,340,18,87,34,20
2015/12/02 6h,2.3,293,18,89,40,23
2015/12/02 7h,1.4,314,19,87,44,19
2015/12/02 8h,1.1,323,19,86,48,25
2015/12/02 9h,1.7,51,20,84,49,27
2015/12/02 10h,1.9,51,20,83,49,26
2015/12/02 11h,2.7,48,20,81,49,28
2015/12/02 12h,2.1,47,21,80,42,24
2015/12/02 13h,2.9,49,21,79,38,23
2015/12/02 14h,2.8,66,20,81,32,22
2015/12/02 15h,1.8,69,20,82,32,21
2015/12/02 16h,1.6,50,20,81,33,19
2015/12/02 17h,2.8,50,20,81,34,19
2015/12/02 18h,3.3,58,19,83,35,24
2015/12/02 19h,3.4,49,18,90,27,27
2015/12/02 20h,3,66,18,91,20,23
2015/12/02 21h,2.6,67,18,90,20,12
2015/12/02 22h,4.2,56,18,86,15,7
2015/12/02 23h,3.8,65,18,83,11,7
2015/12/03 0h,4.9,52,17,90,9,8
2015/12/03 1h,5.1,56,17,88,9,9
2015/12/03 2h,5.5,57,16,84,17,12
2015/12/03 3h,3.4,60,16,79,21,10
2015/12/03 4h,5.8,62,17,83,21,17
2015/12/03 5h,4.7,61,17,80,42,30
2015/12/03 6h,5.3,54,17,77,61,34
2015/12/03 7h,5.5,54,17,74,56,32
2015/12/03 8h,5.3,52,17,70,46,30
2015/12/03 9h,6,49,17,66,48,27
2015/12/03 10h,6,50,17,64,43,19
2015/12/03 11h,4.3,58,17,63,72,44
2015/12/03 12h,4.7,50,16,61,70,36
2015/12/03 13h,3.7,55,16,59,68,29
2015/12/03 14h,3.3,60,16,58,67,28
2015/12/03 15h,4.9,48,16,56,64,28
2015/12/03 16h,3.2,53,16,56,60,27
2015/12/03 17h,3.3,58,16,57,59,23
2015/12/03 18h,3.2,53,17,57,60,21
2015/12/03 19h,2.3,53,17,58,60,26
2015/12/03 20h,3,55,17,58,60,24
2015/12/03 21h,1.7,53,17,59,61,19
2015/12/03 22h,2.2,62,17,59,60,24
2015/12/03 23h,3.2,52,16,61,60,27
2015/12/04 0h,3.8,57,17,62,61,25
2015/12/04 1h,4.3,51,17,60,62,25
2015/12/04 2h,3.8,57,17,58,70,26
2015/12/04 3h,4.5,52,17,57,75,25
2015/12/04 4h,4.5,52,17,56,73,26
2015/12/04 5h,4.8,53,17,55,76,26
2015/12/04 6h,4.9,53,17,56,77,25
2015/12/04 7h,5.2,48,17,56,77,27
2015/12/04 8h,5.5,54,17,57,81,27
2015/12/04 9h,5.1,51,17,60,81,24
2015/12/04 10h,5.6,52,17,65,86,24
2015/12/04 11h,5.2,52,16,65,84,24
2015/12/04 12h,5.1,54,16,65,77,22
2015/12/04 13h,5.3,50,16,65,77,24
2015/12/04 14h,4.8,52,15,66,75,28
2015/12/04 15h,4.6,57,15,66,73,30
2015/12/04 16h,3.9,57,15,66,77,32
2015/12/04 17h,4.7,55,15,64,77,30
2015/12/04 18h,4.9,60,16,63,71,27
2015/12/04 19h,5.4,51,16,65,68,28
2015/12/04 20h,5.2,56,16,64,65,26
2015/12/04 21h,5.7,48,16,65,59,23
